Flat profile:

Each sample counts as 0.01 seconds.
 no time accumulated

  %   cumulative   self              self     total           
 time   seconds   seconds    calls  Ts/call  Ts/call  name    
                0.00    0.00       1/4           operator new(unsigned long, void*) [54]
                0.00    0.00       1/2           customer::customer(customer const&) [75]
-----------------------------------------------
                0.00    0.00       1/1           std::allocator<std::_List_node<customer> >::allocator() [167]
[148]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<std::_List_node<customer> >::new_allocator() [148]
-----------------------------------------------
                0.00    0.00       1/1           std::allocator<std::_List_node<customer> >::~allocator() [168]
[149]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<std::_List_node<customer> >::~new_allocator() [149]
-----------------------------------------------
                0.00    0.00       1/1           std::allocator_traits<std::allocator<std::_List_node<supplier> > >::deallocate(std::allocator<std::_List_node<supplier> >&, std::_List_node<supplier>*, unsigned long) [214]
[150]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<std::_List_node<supplier> >::deallocate(std::_List_node<supplier>*, unsigned long) [150]
-----------------------------------------------
                0.00    0.00       1/1           void std::allocator_traits<std::allocator<std::_List_node<supplier> > >::destroy<supplier>(std::allocator<std::_List_node<supplier> >&, supplier*) [215]
[151]    0.0    0.00    0.00       1         void __gnu_cxx::new_allocator<std::_List_node<supplier> >::destroy<supplier>(supplier*) [151]
                0.00    0.00       1/4           supplier::~supplier() [38]
-----------------------------------------------
                0.00    0.00       1/1           std::allocator_traits<std::allocator<std::_List_node<supplier> > >::allocate(std::allocator<std::_List_node<supplier> >&, unsigned long) [216]
[152]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<std::_List_node<supplier> >::allocate(unsigned long, void const*) [152]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<std::_List_node<supplier> >::_M_max_size() const [159]
-----------------------------------------------
                0.00    0.00       1/1           void std::allocator_traits<std::allocator<std::_List_node<supplier> > >::construct<supplier, supplier const&>(std::allocator<std::_List_node<supplier> >&, supplier*, supplier const&) [217]
[153]    0.0    0.00    0.00       1         void __gnu_cxx::new_allocator<std::_List_node<supplier> >::construct<supplier, supplier const&>(supplier*, supplier const&) [153]
                0.00    0.00       1/4           supplier const& std::forward<supplier const&>(std::remove_reference<supplier const&>::type&) [51]
                0.00    0.00       1/4           operator new(unsigned long, void*) [54]
                0.00    0.00       1/1           supplier::supplier(supplier const&) [131]
-----------------------------------------------
                0.00    0.00       1/1           std::allocator<std::_List_node<supplier> >::allocator() [169]
[154]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<std::_List_node<supplier> >::new_allocator() [154]
-----------------------------------------------
                0.00    0.00       1/1           std::allocator<std::_List_node<supplier> >::~allocator() [170]
[155]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<std::_List_node<supplier> >::~new_allocator() [155]
-----------------------------------------------
                0.00    0.00       1/1           __gnu_cxx::new_allocator<std::_List_node<transaction> >::allocate(unsigned long, void const*) [134]
[156]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<std::_List_node<transaction> >::_M_max_size() const [156]
-----------------------------------------------
                0.00    0.00       1/1           __gnu_cxx::new_allocator<std::_List_node<product> >::allocate(unsigned long, void const*) [140]
[157]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<std::_List_node<product> >::_M_max_size() const [157]
-----------------------------------------------
                0.00    0.00       1/1           __gnu_cxx::new_allocator<std::_List_node<customer> >::allocate(unsigned long, void const*) [146]
[158]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<std::_List_node<customer> >::_M_max_size() const [158]
-----------------------------------------------
                0.00    0.00       1/1           __gnu_cxx::new_allocator<std::_List_node<supplier> >::allocate(unsigned long, void const*) [152]
[159]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<std::_List_node<supplier> >::_M_max_size() const [159]
-----------------------------------------------
                0.00    0.00       1/1           customer_list_to_file() [105]
[160]    0.0    0.00    0.00       1         std::_List_iterator<customer>::operator*() const [160]
                0.00    0.00       1/7           std::_List_node<customer>::_M_valptr() [22]
-----------------------------------------------
                0.00    0.00       1/1           std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > std::operator+<char, std::char_traits<char>, std::allocator<char> >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&) [299]
[161]    0.0    0.00    0.00       1         std::integral_constant<bool, true>::operator bool() const [161]
-----------------------------------------------
                0.00    0.00       1/1           std::thread::~thread() [229]
[162]    0.0    0.00    0.00       1         std::thread::joinable() const [162]
                0.00    0.00       1/2           std::thread::id::id() [85]
                0.00    0.00       1/1           std::operator==(std::thread::id, std::thread::id) [298]
-----------------------------------------------
                0.00    0.00       1/1           std::__cxx11::_List_base<transaction, std::allocator<transaction> >::_List_impl::_List_impl() [230]
[163]    0.0    0.00    0.00       1         std::allocator<std::_List_node<transaction> >::allocator() [163]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<std::_List_node<transaction> >::new_allocator() [136]
-----------------------------------------------
                0.00    0.00       1/1           std::__cxx11::_List_base<transaction, std::allocator<transaction> >::_List_impl::~_List_impl() [231]
[164]    0.0    0.00    0.00       1         std::allocator<std::_List_node<transaction> >::~allocator() [164]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<std::_List_node<transaction> >::~new_allocator() [137]
-----------------------------------------------
                0.00    0.00       1/1           std::__cxx11::_List_base<product, std::allocator<product> >::_List_impl::_List_impl() [238]
[165]    0.0    0.00    0.00       1         std::allocator<std::_List_node<product> >::allocator() [165]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<std::_List_node<product> >::new_allocator() [142]
-----------------------------------------------
                0.00    0.00       1/1           std::__cxx11::_List_base<product, std::allocator<product> >::_List_impl::~_List_impl() [239]
[166]    0.0    0.00    0.00       1         std::allocator<std::_List_node<product> >::~allocator() [166]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<std::_List_node<product> >::~new_allocator() [143]
-----------------------------------------------
                0.00    0.00       1/1           std::__cxx11::_List_base<customer, std::allocator<customer> >::_List_impl::_List_impl() [246]
[167]    0.0    0.00    0.00       1         std::allocator<std::_List_node<customer> >::allocator() [167]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<std::_List_node<customer> >::new_allocator() [148]
-----------------------------------------------
                0.00    0.00       1/1           std::__cxx11::_List_base<customer, std::allocator<customer> >::_List_impl::~_List_impl() [247]
[168]    0.0    0.00    0.00       1         std::allocator<std::_List_node<customer> >::~allocator() [168]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<std::_List_node<customer> >::~new_allocator() [149]
-----------------------------------------------
                0.00    0.00       1/1           std::__cxx11::_List_base<supplier, std::allocator<supplier> >::_List_impl::_List_impl() [254]
[169]    0.0    0.00    0.00       1         std::allocator<std::_List_node<supplier> >::allocator() [169]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<std::_List_node<supplier> >::new_allocator() [154]
-----------------------------------------------
                0.00    0.00       1/1           std::__cxx11::_List_base<supplier, std::allocator<supplier> >::_List_impl::~_List_impl() [255]
[170]    0.0    0.00    0.00       1         std::allocator<std::_List_node<supplier> >::~allocator() [170]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<std::_List_node<supplier> >::~new_allocator() [155]
-----------------------------------------------
                0.00    0.00       1/1           std::_Tuple_impl<0ul, int (customer::*)(), customer*>::_M_head(std::_Tuple_impl<0ul, int (customer::*)(), customer*>&) [179]
[171]    0.0    0.00    0.00       1         std::_Head_base<0ul, int (customer::*)(), false>::_M_head(std::_Head_base<0ul, int (customer::*)(), false>&) [171]
-----------------------------------------------
                0.00    0.00       1/1           std::_Tuple_impl<0ul, int (customer::*)(), customer*>::_Tuple_impl<int (customer::*)(), customer*&, void>(int (customer::*&&)(), customer*&) [180]
[172]    0.0    0.00    0.00       1         std::_Head_base<0ul, int (customer::*)(), false>::_Head_base<int (customer::*)()>(int (customer::*&&)()) [172]
                0.00    0.00       1/7           int (customer::*&&std::forward<int (customer::*)()>(std::remove_reference<int (customer::*)()>::type&))() [25]
-----------------------------------------------
                0.00    0.00       1/1           std::_Tuple_impl<0ul, std::thread::_State*, std::default_delete<std::thread::_State> >::_Tuple_impl() [181]
[173]    0.0    0.00    0.00       1         std::_Head_base<0ul, std::thread::_State*, false>::_Head_base() [173]
-----------------------------------------------
                0.00    0.00       1/1           std::_Tuple_impl<1ul, customer*>::_M_head(std::_Tuple_impl<1ul, customer*>&) [182]
[174]    0.0    0.00    0.00       1         std::_Head_base<1ul, customer*, false>::_M_head(std::_Head_base<1ul, customer*, false>&) [174]
-----------------------------------------------
                0.00    0.00       1/1           std::_Tuple_impl<1ul, customer*>::_Tuple_impl<customer*&>(customer*&) [183]
[175]    0.0    0.00    0.00       1         std::_Head_base<1ul, customer*, false>::_Head_base<customer*&>(customer*&) [175]
                0.00    0.00       1/7           customer*& std::forward<customer*&>(std::remove_reference<customer*&>::type&) [26]
-----------------------------------------------
                0.00    0.00       1/1           std::_Tuple_impl<1ul, std::default_delete<std::thread::_State> >::_Tuple_impl() [184]
[176]    0.0    0.00    0.00       1         std::_Head_base<1ul, std::default_delete<std::thread::_State>, true>::_Head_base() [176]
-----------------------------------------------
                0.00    0.00       1/1           std::unique_ptr<std::thread::_State, std::default_delete<std::thread::_State> > std::thread::_S_make_state<std::thread::_Invoker<std::tuple<int (customer::*)(), customer*> >, int (customer::*)(), customer*&>(int (customer::*&&)(), customer*&) [224]
[177]    0.0    0.00    0.00       1         std::unique_ptr<std::thread::_State, std::default_delete<std::thread::_State> >::unique_ptr<std::default_delete<std::thread::_State>, void>(std::thread::_State*) [177]
                0.00    0.00       1/1           std::__uniq_ptr_data<std::thread::_State, std::default_delete<std::thread::_State>, true, true>::__uniq_ptr_impl(std::thread::_State*) [200]
-----------------------------------------------
                0.00    0.00       1/1           std::thread::thread<int (customer::*)(), customer*&, void>(int (customer::*&&)(), customer*&) [228]
[178]    0.0    0.00    0.00       1         std::unique_ptr<std::thread::_State, std::default_delete<std::thread::_State> >::~unique_ptr() [178]
                0.00    0.00       1/2           std::__uniq_ptr_impl<std::thread::_State, std::default_delete<std::thread::_State> >::_M_ptr() [84]
-----------------------------------------------
                0.00    0.00       1/1           int (customer::*&std::__get_helper<0ul, int (customer::*)(), customer*>(std::_Tuple_impl<0ul, int (customer::*)(), customer*>&))() [287]
[179]    0.0    0.00    0.00       1         std::_Tuple_impl<0ul, int (customer::*)(), customer*>::_M_head(std::_Tuple_impl<0ul, int (customer::*)(), customer*>&) [179]
                0.00    0.00       1/1           std::_Head_base<0ul, int (customer::*)(), false>::_M_head(std::_Head_base<0ul, int (customer::*)(), false>&) [171]
-----------------------------------------------
                0.00    0.00       1/1           std::tuple<int (customer::*)(), customer*>::tuple<int (customer::*)(), customer*&, true>(int (customer::*&&)(), customer*&) [220]
[180]    0.0    0.00    0.00       1         std::_Tuple_impl<0ul, int (customer::*)(), customer*>::_Tuple_impl<int (customer::*)(), customer*&, void>(int (customer::*&&)(), customer*&) [180]
                0.00    0.00       1/7           customer*& std::forward<customer*&>(std::remove_reference<customer*&>::type&) [26]
                0.00    0.00       1/1           std::_Tuple_impl<1ul, customer*>::_Tuple_impl<customer*&>(customer*&) [183]
                0.00    0.00       1/7           int (customer::*&&std::forward<int (customer::*)()>(std::remove_reference<int (customer::*)()>::type&))() [25]
                0.00    0.00       1/1           std::_Head_base<0ul, int (customer::*)(), false>::_Head_base<int (customer::*)()>(int (customer::*&&)()) [172]
-----------------------------------------------
                0.00    0.00       1/1           std::tuple<std::thread::_State*, std::default_delete<std::thread::_State> >::tuple<true, true>() [221]
[181]    0.0    0.00    0.00       1         std::_Tuple_impl<0ul, std::thread::_State*, std::default_delete<std::thread::_State> >::_Tuple_impl() [181]
                0.00    0.00       1/1           std::_Tuple_impl<1ul, std::default_delete<std::thread::_State> >::_Tuple_impl() [184]
                0.00    0.00       1/1           std::_Head_base<0ul, std::thread::_State*, false>::_Head_base() [173]
-----------------------------------------------
                0.00    0.00       1/1           customer*& std::__get_helper<1ul, customer*>(std::_Tuple_impl<1ul, customer*>&) [288]
[182]    0.0    0.00    0.00       1         std::_Tuple_impl<1ul, customer*>::_M_head(std::_Tuple_impl<1ul, customer*>&) [182]
                0.00    0.00       1/1           std::_Head_base<1ul, customer*, false>::_M_head(std::_Head_base<1ul, customer*, false>&) [174]
-----------------------------------------------
                0.00    0.00       1/1           std::_Tuple_impl<0ul, int (customer::*)(), customer*>::_Tuple_impl<int (customer::*)(), customer*&, void>(int (customer::*&&)(), customer*&) [180]
[183]    0.0    0.00    0.00       1         std::_Tuple_impl<1ul, customer*>::_Tuple_impl<customer*&>(customer*&) [183]
                0.00    0.00       1/7           customer*& std::forward<customer*&>(std::remove_reference<customer*&>::type&) [26]
                0.00    0.00       1/1           std::_Head_base<1ul, customer*, false>::_Head_base<customer*&>(customer*&) [175]
-----------------------------------------------
                0.00    0.00       1/1           std::_Tuple_impl<0ul, std::thread::_State*, std::default_delete<std::thread::_State> >::_Tuple_impl() [181]
[184]    0.0    0.00    0.00       1         std::_Tuple_impl<1ul, std::default_delete<std::thread::_State> >::_Tuple_impl() [184]
                0.00    0.00       1/1           std::_Head_base<1ul, std::default_delete<std::thread::_State>, true>::_Head_base() [176]
-----------------------------------------------
                0.00    0.00       1/1           transaction_list_to_file() [109]
[185]    0.0    0.00    0.00       1         std::_List_iterator<transaction>::operator++(int) [185]
-----------------------------------------------
                0.00    0.00       1/1           customer_list_to_file() [105]
[186]    0.0    0.00    0.00       1         std::_List_iterator<customer>::operator++() [186]
-----------------------------------------------
                0.00    0.00       1/1           supplier_list_to_file() [107]
[187]    0.0    0.00    0.00       1         std::_List_iterator<supplier>::operator++(int) [187]
-----------------------------------------------
                0.00    0.00       1/1           std::_List_node<transaction>* std::__cxx11::list<transaction, std::allocator<transaction> >::_M_create_node<transaction const&>(transaction const&) [262]
[188]    0.0    0.00    0.00       1         std::__allocated_ptr<std::allocator<std::_List_node<transaction> > >::__allocated_ptr(std::allocator<std::_List_node<transaction> >&, std::_List_node<transaction>*) [188]
                0.00    0.00       1/1           std::allocator<std::_List_node<transaction> >* std::__addressof<std::allocator<std::_List_node<transaction> > >(std::allocator<std::_List_node<transaction> >&) [283]
-----------------------------------------------
                0.00    0.00       1/1           std::_List_node<transaction>* std::__cxx11::list<transaction, std::allocator<transaction> >::_M_create_node<transaction const&>(transaction const&) [262]
[189]    0.0    0.00    0.00       1         std::__allocated_ptr<std::allocator<std::_List_node<transaction> > >::~__allocated_ptr() [189]
-----------------------------------------------
                0.00    0.00       1/1           std::_List_node<transaction>* std::__cxx11::list<transaction, std::allocator<transaction> >::_M_create_node<transaction const&>(transaction const&) [262]
[190]    0.0    0.00    0.00       1         std::__allocated_ptr<std::allocator<std::_List_node<transaction> > >::operator=(decltype(nullptr)) [190]
-----------------------------------------------
                0.00    0.00       1/1           std::_List_node<product>* std::__cxx11::list<product, std::allocator<product> >::_M_create_node<product const&>(product const&) [266]
[191]    0.0    0.00    0.00       1         std::__allocated_ptr<std::allocator<std::_List_node<product> > >::__allocated_ptr(std::allocator<std::_List_node<product> >&, std::_List_node<product>*) [191]
                0.00    0.00       1/1           std::allocator<std::_List_node<product> >* std::__addressof<std::allocator<std::_List_node<product> > >(std::allocator<std::_List_node<product> >&) [284]
-----------------------------------------------
                0.00    0.00       1/1           std::_List_node<product>* std::__cxx11::list<product, std::allocator<product> >::_M_create_node<product const&>(product const&) [266]
[192]    0.0    0.00    0.00       1         std::__allocated_ptr<std::allocator<std::_List_node<product> > >::~__allocated_ptr() [192]
-----------------------------------------------
                0.00    0.00       1/1           std::_List_node<product>* std::__cxx11::list<product, std::allocator<product> >::_M_create_node<product const&>(product const&) [266]
[193]    0.0    0.00    0.00       1         std::__allocated_ptr<std::allocator<std::_List_node<product> > >::operator=(decltype(nullptr)) [193]
-----------------------------------------------
                0.00    0.00       1/1           std::_List_node<customer>* std::__cxx11::list<customer, std::allocator<customer> >::_M_create_node<customer const&>(customer const&) [272]
[194]    0.0    0.00    0.00       1         std::__allocated_ptr<std::allocator<std::_List_node<customer> > >::__allocated_ptr(std::allocator<std::_List_node<customer> >&, std::_List_node<customer>*) [194]
                0.00    0.00       1/1           std::allocator<std::_List_node<customer> >* std::__addressof<std::allocator<std::_List_node<customer> > >(std::allocator<std::_List_node<customer> >&) [285]
-----------------------------------------------
                0.00    0.00       1/1           std::_List_node<customer>* std::__cxx11::list<customer, std::allocator<customer> >::_M_create_node<customer const&>(customer const&) [272]
[195]    0.0    0.00    0.00       1         std::__allocated_ptr<std::allocator<std::_List_node<customer> > >::~__allocated_ptr() [195]
-----------------------------------------------
                0.00    0.00       1/1           std::_List_node<customer>* std::__cxx11::list<customer, std::allocator<customer> >::_M_create_node<customer const&>(customer const&) [272]
[196]    0.0    0.00    0.00       1         std::__allocated_ptr<std::allocator<std::_List_node<customer> > >::operator=(decltype(nullptr)) [196]
-----------------------------------------------
                0.00    0.00       1/1           std::_List_node<supplier>* std::__cxx11::list<supplier, std::allocator<supplier> >::_M_create_node<supplier const&>(supplier const&) [276]
[197]    0.0    0.00    0.00       1         std::__allocated_ptr<std::allocator<std::_List_node<supplier> > >::__allocated_ptr(std::allocator<std::_List_node<supplier> >&, std::_List_node<supplier>*) [197]
                0.00    0.00       1/1           std::allocator<std::_List_node<supplier> >* std::__addressof<std::allocator<std::_List_node<supplier> > >(std::allocator<std::_List_node<supplier> >&) [286]
-----------------------------------------------
                0.00    0.00       1/1           std::_List_node<supplier>* std::__cxx11::list<supplier, std::allocator<supplier> >::_M_create_node<supplier const&>(supplier const&) [276]
[198]    0.0    0.00    0.00       1         std::__allocated_ptr<std::allocator<std::_List_node<supplier> > >::~__allocated_ptr() [198]
-----------------------------------------------
                0.00    0.00       1/1           std::_List_node<supplier>* std::__cxx11::list<supplier, std::allocator<supplier> >::_M_create_node<supplier const&>(supplier const&) [276]
[199]    0.0    0.00    0.00       1         std::__allocated_ptr<std::allocator<std::_List_node<supplier> > >::operator=(decltype(nullptr)) [199]
-----------------------------------------------
                0.00    0.00       1/1           std::unique_ptr<std::thread::_State, std::default_delete<std::thread::_State> >::unique_ptr<std::default_delete<std::thread::_State>, void>(std::thread::_State*) [177]
[200]    0.0    0.00    0.00       1         std::__uniq_ptr_data<std::thread::_State, std::default_delete<std::thread::_State>, true, true>::__uniq_ptr_impl(std::thread::_State*) [200]
                0.00    0.00       1/1           std::__uniq_ptr_impl<std::thread::_State, std::default_delete<std::thread::_State> >::__uniq_ptr_impl(std::thread::_State*) [201]
-----------------------------------------------
                0.00    0.00       1/1           std::__uniq_ptr_data<std::thread::_State, std::default_delete<std::thread::_State>, true, true>::__uniq_ptr_impl(std::thread::_State*) [200]
[201]    0.0    0.00    0.00       1         std::__uniq_ptr_impl<std::thread::_State, std::default_delete<std::thread::_State> >::__uniq_ptr_impl(std::thread::_State*) [201]
                0.00    0.00       1/2           std::__uniq_ptr_impl<std::thread::_State, std::default_delete<std::thread::_State> >::_M_ptr() [84]
                0.00    0.00       1/1           std::tuple<std::thread::_State*, std::default_delete<std::thread::_State> >::tuple<true, true>() [221]
-----------------------------------------------
                0.00    0.00       1/1           std::__cxx11::_List_base<transaction, std::allocator<transaction> >::_M_put_node(std::_List_node<transaction>*) [234]
[202]    0.0    0.00    0.00       1         std::allocator_traits<std::allocator<std::_List_node<transaction> > >::deallocate(std::allocator<std::_List_node<transaction> >&, std::_List_node<transaction>*, unsigned long) [202]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<std::_List_node<transaction> >::deallocate(std::_List_node<transaction>*, unsigned long) [132]
-----------------------------------------------
                0.00    0.00       1/1           std::__cxx11::_List_base<transaction, std::allocator<transaction> >::_M_clear() [235]
[203]    0.0    0.00    0.00       1         void std::allocator_traits<std::allocator<std::_List_node<transaction> > >::destroy<transaction>(std::allocator<std::_List_node<transaction> >&, transaction*) [203]
                0.00    0.00       1/1           void __gnu_cxx::new_allocator<std::_List_node<transaction> >::destroy<transaction>(transaction*) [133]
-----------------------------------------------
                0.00    0.00       1/1           std::__cxx11::_List_base<transaction, std::allocator<transaction> >::_M_get_node() [232]
[204]    0.0    0.00    0.00       1         std::allocator_traits<std::allocator<std::_List_node<transaction> > >::allocate(std::allocator<std::_List_node<transaction> >&, unsigned long) [204]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<std::_List_node<transaction> >::allocate(unsigned long, void const*) [134]
-----------------------------------------------
                0.00    0.00       1/1           std::_List_node<transaction>* std::__cxx11::list<transaction, std::allocator<transaction> >::_M_create_node<transaction const&>(transaction const&) [262]
[205]    0.0    0.00    0.00       1         void std::allocator_traits<std::allocator<std::_List_node<transaction> > >::construct<transaction, transaction const&>(std::allocator<std::_List_node<transaction> >&, transaction*, transaction const&) [205]
                0.00    0.00       1/4           transaction const& std::forward<transaction const&>(std::remove_reference<transaction const&>::type&) [48]
                0.00    0.00       1/1           void __gnu_cxx::new_allocator<std::_List_node<transaction> >::construct<transaction, transaction const&>(transaction*, transaction const&) [135]
-----------------------------------------------
                0.00    0.00       1/1           std::__cxx11::_List_base<product, std::allocator<product> >::_M_put_node(std::_List_node<product>*) [242]
[206]    0.0    0.00    0.00       1         std::allocator_traits<std::allocator<std::_List_node<product> > >::deallocate(std::allocator<std::_List_node<product> >&, std::_List_node<product>*, unsigned long) [206]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<std::_List_node<product> >::deallocate(std::_List_node<product>*, unsigned long) [138]
-----------------------------------------------
                0.00    0.00       1/1           std::__cxx11::_List_base<product, std::allocator<product> >::_M_clear() [243]
[207]    0.0    0.00    0.00       1         void std::allocator_traits<std::allocator<std::_List_node<product> > >::destroy<product>(std::allocator<std::_List_node<product> >&, product*) [207]
                0.00    0.00       1/1           void __gnu_cxx::new_allocator<std::_List_node<product> >::destroy<product>(product*) [139]
-----------------------------------------------
                0.00    0.00       1/1           std::__cxx11::_List_base<product, std::allocator<product> >::_M_get_node() [240]
[208]    0.0    0.00    0.00       1         std::allocator_traits<std::allocator<std::_List_node<product> > >::allocate(std::allocator<std::_List_node<product> >&, unsigned long) [208]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<std::_List_node<product> >::allocate(unsigned long, void const*) [140]
-----------------------------------------------
                0.00    0.00       1/1           std::_List_node<product>* std::__cxx11::list<product, std::allocator<product> >::_M_create_node<product const&>(product const&) [266]
[209]    0.0    0.00    0.00       1         void std::allocator_traits<std::allocator<std::_List_node<product> > >::construct<product, product const&>(std::allocator<std::_List_node<product> >&, product*, product const&) [209]
                0.00    0.00       1/4           product const& std::forward<product const&>(std::remove_reference<product const&>::type&) [49]
                0.00    0.00       1/1           void __gnu_cxx::new_allocator<std::_List_node<product> >::construct<product, product const&>(product*, product const&) [141]
-----------------------------------------------
                0.00    0.00       1/1           std::__cxx11::_List_base<customer, std::allocator<customer> >::_M_put_node(std::_List_node<customer>*) [250]
[210]    0.0    0.00    0.00       1         std::allocator_traits<std::allocator<std::_List_node<customer> > >::deallocate(std::allocator<std::_List_node<customer> >&, std::_List_node<customer>*, unsigned long) [210]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<std::_List_node<customer> >::deallocate(std::_List_node<customer>*, unsigned long) [144]
-----------------------------------------------
                0.00    0.00       1/1           std::__cxx11::_List_base<customer, std::allocator<customer> >::_M_clear() [251]
[211]    0.0    0.00    0.00       1         void std::allocator_traits<std::allocator<std::_List_node<customer> > >::destroy<customer>(std::allocator<std::_List_node<customer> >&, customer*) [211]
                0.00    0.00       1/1           void __gnu_cxx::new_allocator<std::_List_node<customer> >::destroy<customer>(customer*) [145]
-----------------------------------------------
                0.00    0.00       1/1           std::__cxx11::_List_base<customer, std::allocator<customer> >::_M_get_node() [248]
[212]    0.0    0.00    0.00       1         std::allocator_traits<std::allocator<std::_List_node<customer> > >::allocate(std::allocator<std::_List_node<customer> >&, unsigned long) [212]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<std::_List_node<customer> >::allocate(unsigned long, void const*) [146]
-----------------------------------------------
                0.00    0.00       1/1           std::_List_node<customer>* std::__cxx11::list<customer, std::allocator<customer> >::_M_create_node<customer const&>(customer const&) [272]
[213]    0.0    0.00    0.00       1         void std::allocator_traits<std::allocator<std::_List_node<customer> > >::construct<customer, customer const&>(std::allocator<std::_List_node<customer> >&, customer*, customer const&) [213]
                0.00    0.00       1/4           customer const& std::forward<customer const&>(std::remove_reference<customer const&>::type&) [50]
                0.00    0.00       1/1           void __gnu_cxx::new_allocator<std::_List_node<customer> >::construct<customer, customer const&>(customer*, customer const&) [147]
-----------------------------------------------
                0.00    0.00       1/1           std::__cxx11::_List_base<supplier, std::allocator<supplier> >::_M_put_node(std::_List_node<supplier>*) [258]
[214]    0.0    0.00    0.00       1         std::allocator_traits<std::allocator<std::_List_node<supplier> > >::deallocate(std::allocator<std::_List_node<supplier> >&, std::_List_node<supplier>*, unsigned long) [214]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<std::_List_node<supplier> >::deallocate(std::_List_node<supplier>*, unsigned long) [150]
-----------------------------------------------
                0.00    0.00       1/1           std::__cxx11::_List_base<supplier, std::allocator<supplier> >::_M_clear() [259]
[215]    0.0    0.00    0.00       1         void std::allocator_traits<std::allocator<std::_List_node<supplier> > >::destroy<supplier>(std::allocator<std::_List_node<supplier> >&, supplier*) [215]
                0.00    0.00       1/1           void __gnu_cxx::new_allocator<std::_List_node<supplier> >::destroy<supplier>(supplier*) [151]
-----------------------------------------------
                0.00    0.00       1/1           std::__cxx11::_List_base<supplier, std::allocator<supplier> >::_M_get_node() [256]
[216]    0.0    0.00    0.00       1         std::allocator_traits<std::allocator<std::_List_node<supplier> > >::allocate(std::allocator<std::_List_node<supplier> >&, unsigned long) [216]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<std::_List_node<supplier> >::allocate(unsigned long, void const*) [152]
-----------------------------------------------
                0.00    0.00       1/1           std::_List_node<supplier>* std::__cxx11::list<supplier, std::allocator<supplier> >::_M_create_node<supplier const&>(supplier const&) [276]
[217]    0.0    0.00    0.00       1         void std::allocator_traits<std::allocator<std::_List_node<supplier> > >::construct<supplier, supplier const&>(std::allocator<std::_List_node<supplier> >&, supplier*, supplier const&) [217]
                0.00    0.00       1/4           supplier const& std::forward<supplier const&>(std::remove_reference<supplier const&>::type&) [51]
                0.00    0.00       1/1           void __gnu_cxx::new_allocator<std::_List_node<supplier> >::construct<supplier, supplier const&>(supplier*, supplier const&) [153]
-----------------------------------------------
                0.00    0.00       1/1           customer::place_order() [124]
[218]    0.0    0.00    0.00       1         std::mutex::lock() [218]
                0.00    0.00       1/1           __gthread_mutex_lock(pthread_mutex_t*) [111]
-----------------------------------------------
                0.00    0.00       1/1           customer::place_order() [124]
[219]    0.0    0.00    0.00       1         std::mutex::unlock() [219]
                0.00    0.00       1/1           __gthread_mutex_unlock(pthread_mutex_t*) [112]
-----------------------------------------------
                0.00    0.00       1/1           std::thread::_State_impl<std::thread::_Invoker<std::tuple<int (customer::*)(), customer*> > >::_State_impl<int (customer::*)(), customer*&>(int (customer::*&&)(), customer*&) [222]
[220]    0.0    0.00    0.00       1         std::tuple<int (customer::*)(), customer*>::tuple<int (customer::*)(), customer*&, true>(int (customer::*&&)(), customer*&) [220]
                0.00    0.00       1/7           customer*& std::forward<customer*&>(std::remove_reference<customer*&>::type&) [26]
                0.00    0.00       1/7           int (customer::*&&std::forward<int (customer::*)()>(std::remove_reference<int (customer::*)()>::type&))() [25]
                0.00    0.00       1/1           std::_Tuple_impl<0ul, int (customer::*)(), customer*>::_Tuple_impl<int (customer::*)(), customer*&, void>(int (customer::*&&)(), customer*&) [180]
-----------------------------------------------
